customerLat,customerLong,intensity
-8.008135731894487,-34.8702660416354,1
-8.00748323757863,-34.886216797391654,1
-8.006796953179887,-34.85447344331129,3
-8.005933579715046,-34.91587959713809,3
-8.005716575180687,-34.89954232337375,3
-8.005391039447304,-34.998606125061514,2
-8.005223871898943,-34.85964354977355,2
-8.00521828642738,-34.89372762753189,5
-8.00463885388859,-34.9107937326277,1
-8.003074097409037,-35.020456108661755,1
-8.002436209280658,-35.050095709280654,3
-8.002362097509147,-34.92439264013986,2
-8.002229996015199,-34.852555285848865,1
-8.00220038511063,-34.93138554447963,7
-8.00164731016053,-34.852939795618084,2
-8.00117997890818,-34.84430382471587,3
-8.000215504088436,-35.29736561397076,2
-7.998775082982315,-34.89282816694558,2
-7.998470548992969,-34.89654540813089,3
-7.998446399072471,-35.210479104596075,1
-7.998247235315461,-34.930654694811395,1
-7.99806805329215,-34.860134058428045,8
-7.995723678645475,-38.2943858856486,5
-7.995469587949266,-34.90948086677471,6
-7.994366635264184,-35.04673333707715,1
-7.994313671100516,-34.8893069038317,2
-7.994080655288808,-35.03047401067581,3
-7.989901900200871,-34.933204236115785,1
-7.98942972126217,-38.28899319677021,5
-7.989368940331209,-34.89945254440534,2
-7.987256172629724,-34.91083996433721,3
-7.986606727314268,-34.93095605162645,1
-7.986264334236295,-36.498199409894745,2
-7.985571711823462,-34.85333669245531,1
-7.98239484361013,-34.91927607039416,1
-7.980961116856071,-34.837304217323535,8
-7.9790113093811215,-34.883360255374775,1
-7.978971512306262,-34.84598183928832,5
-7.977935375851409,-34.91882111284172,2
-7.977456202295261,-35.58090828358349,1
-7.973696935504432,-35.0017694925936,1
-7.972572059668787,-34.837805503202645,1
-7.97127549629215,-34.846991363612894,2
-7.969116421863163,-34.83315765208818,4
-7.966669999999965,-36.11666999999994,6
-7.963940762550379,-34.85381153653876,5
-7.960545786283149,-34.83400412531018,8
-7.9600650546770115,-36.200893008373946,5
-7.95787203457493,-34.87391955921136,4
-7.9573149484065855,-36.20737275553074,1
-7.956116800450075,-34.849900535518536,1
-7.956080999999997,-35.01227925,1
-7.954856297535882,-34.85269814195861,2
-7.953718163804715,-34.896428383259234,5
-7.951149471002324,-34.89932233236192,2
-7.950454194661508,-36.20022733984541,1
-7.949208456575604,-34.89250024854289,3
-7.948823182703497,-35.39131251351398,5
-7.947378378984839,-34.88790974626262,2
-7.946900864380471,-35.022868553323974,2
-7.946001155478501,-36.212799606322896,4
-7.945528499999998,-39.29555925,2
-7.945433414330692,-34.82560511405817,2
-7.941338801546597,-34.89869163099433,1
-7.930176473795966,-34.826440694351234,6
-7.9292345861849585,-34.858130955738865,1
-7.923830319814874,-34.82972731800231,2
-7.920755899376704,-34.846051155472175,3
-7.917531086877447,-34.84322557923141,1
-7.917011030905907,-34.93042406634145,4
-7.9146917204772995,-34.910678322420374,2
-7.91241779589001,-34.82458363477629,5
-7.910083220560221,-34.90779484809339,2
-7.908657579565388,-34.903798895478474,1
-7.9060373774718435,-35.99165846523319,1
-7.904779867143789,-35.174273038602806,2
-7.903325378296484,-34.9008210364995,1
-7.901611061890484,-34.90870078172417,1
-7.898638499999995,-34.838561250000005,1
-7.891767684115267,-34.83946144689926,3
-7.885773123452914,-40.09204581192319,8
-7.878980865171296,-41.59380411432435,1
-7.875546293839904,-35.45206000178267,7
-7.871167561746253,-34.907362658895494,5
-7.86933584384376,-34.903253145235844,3
-7.867789854179147,-38.76054872355199,2
-7.867093673974861,-37.974554439898746,1
-7.864803509952608,-45.21117488286422,1
-7.862896665295174,-37.969825225654745,1
-7.861613508877334,-35.5895450372224,3
-7.857411393374013,-41.915100419835404,1
-7.84754103664833,-35.25155227497928,1
-7.847285826908862,-35.25990639221872,4
-7.846952272016269,-35.23768362748319,1
-7.845893558788541,-35.308800180333364,2
-7.845083036047171,-35.25775907209436,3
-7.84450148308018,-35.24456671549742,1
-7.843463901327343,-35.761015798604696,5
-7.83446922905681,-50.04157082744215,1
-7.83071075936294,-34.89927705412885,1
-7.830512992621943,-39.07565591931012,2
-7.830178481047268,-38.10474229467637,2
-7.827353696087469,-34.91099172245943,1
-7.820182252217352,-34.91666968397155,1
-7.804819300716695,-37.79330909824093,2
-7.802756999999994,-35.23138199999998,1
-7.7934361373164736,-35.59490333040225,1
-7.787579863225949,-35.092311494352266,2
-7.779822125551026,-39.94329969920064,2
-7.773382728724268,-34.8933546379647,3
-7.769390359425563,-43.14077531946008,1
-7.762561089019623,-48.58056269248109,2
-7.756134708582977,-40.2708052522259,4
-7.749231126194527,-37.63685582174986,8
-7.748921999999947,-35.900233999999955,1
-7.74807645270997,-35.233157652248074,1
-7.747069473132823,-35.60347211626461,1
-7.737995163302305,-41.67799018348847,1
-7.735443497126389,-37.99534074349566,1
-7.73483153772054,-34.82668847025227,4
-7.724721312283236,-35.32781825404751,2
-7.717868378974563,-37.85186718410282,1
-7.705123576558218,-38.15617420132262,1
-7.6975116859805315,-37.0828479450466,1
-7.69288358060648,-36.15725894328097,1
-7.686243000000003,-35.51522175000001,1
-7.671350169806433,-35.10569971017287,2
-7.667585677725116,-36.88076378672802,2
-7.655868756501944,-49.06696719192583,1
-7.65295758873245,-35.32118283687258,2
-7.6415814797654145,-43.95393890334598,1
-7.6311077241324385,-72.66670554881472,3
-7.630384163504467,-48.42171532114948,1
-7.626380729260532,-39.55088291339782,2
-7.614085500000002,-37.32138900000001,3
-7.601336324381058,-43.026868872593,2
-7.600865057650731,-35.22801632892964,1
-7.599095527886835,-37.53589447599233,5
-7.590987000000002,-35.48175300000001,1
-7.588088395110682,-39.27881329280984,2
-7.587235298393872,-35.09767428315629,4
-7.576218497732113,-40.5031974130007,11
-7.570271211996795,-44.0644861518687,1
-7.562028886409853,-49.70357286521913,1
-7.559924763060348,-34.99311916917845,9
-7.557180011994394,-38.508656616624,2
-7.553684999999945,-40.238575999999966,3
-7.552842891657974,-35.447118296149824,2
-7.546350308742923,-35.70837675825085,1
-7.535494408562345,-39.115641862213934,1
-7.534674812322716,-37.81765264343704,1
-7.52015812227514,-36.7104930506791,1
-7.514639122372345,-37.63943503598509,2
-7.511492507642972,-46.04703653821487,17
-7.508978143959827,-63.03308831070338,4
-7.504601158150347,-38.410034294030645,1
-7.503762479715721,-35.31713364357345,7
-7.489639329189643,-38.98904010407732,10
-7.479966991167862,-37.27344494267325,4
-7.473060538211956,-34.80818636133932,1
-7.4488941246075075,-35.24674196585884,1
-7.429524919671517,-38.07156868397564,1
-7.424419818893402,-34.91045276838518,2
-7.408674886036342,-35.27177123414998,3
-7.407599454068677,-35.1118127580602,3
-7.403732162119439,-35.11363631772969,2
-7.390804828107615,-36.80645019319417,1
-7.389679114970786,-38.77586747407412,1
-7.382534959866495,-37.5100661266146,3
-7.376395560478204,-37.19523372642441,2
-7.373393796661798,-35.24073551898267,1
-7.372442425991287,-37.47819553918402,1
-7.358277166318482,-35.78813302934903,1
-7.353397003889961,-35.90103084152794,5
-7.3414919999999455,-39.02446249999997,2
-7.33314954713578,-40.637572987487424,1
-7.332386075318738,-47.472693185821285,2
-7.316180662055982,-38.9420570279525,2
-7.314259964575111,-39.30379683942273,6
-7.313537566603111,-38.51404478025783,1
-7.3129111494478,-50.05236433984784,3
-7.301726750609972,-38.15223070460149,2
-7.288840246933947,-35.602284582618765,1
-7.288768937583606,-37.0849272932766,1
-7.265768308134914,-35.2606079177721,1
-7.265494933473603,-35.92276050212974,1
-7.259076096979299,-35.90623583101095,3
-7.255630060852107,-35.93488838974949,2
-7.253561493479122,-35.883807836112844,1
-7.251604711350923,-35.914640138640394,2
-7.249890885910003,-39.41879565337906,3
-7.248165340928229,-39.33800835332593,1
-7.246373337632157,-39.16629491578556,1
-7.246119991948189,-35.92816493649776,2
-7.245618873160597,-35.89097554010618,6
-7.245438023655975,-39.30376235162951,2
-7.244204223095365,-39.43156600757292,1
-7.242075471150303,-40.85683738308052,1
-7.241552060463126,-35.882676803633274,8
-7.240853763444695,-39.41015729058967,1
-7.240280110218386,-39.29590528290103,2
-7.236980312203903,-39.39516068035979,1
-7.236533795822519,-39.32516085039166,1
-7.232781142391293,-35.91307189203071,1
-7.232554729384324,-35.892874403831705,2
-7.231992664186285,-39.32579297404892,1
-7.231945625838404,-39.413732596339855,4
-7.231786643248408,-39.3503237747785,2
-7.231646318717507,-39.31911262215324,1
-7.231421210919773,-39.41573417727184,4
-7.231252710248777,-44.55382689252074,4
-7.229945965664336,-35.89500338951925,4
-7.2286001834224765,-39.4009111930953,3
-7.227741816945782,-39.378937899054776,1
-7.225673175688141,-35.92971003649949,3
-7.225458648575103,-39.301058531356645,4
-7.224416528449408,-35.91923870413756,4
-7.224182039229238,-39.31047736673265,3
-7.223608617819773,-35.87588797757268,5
-7.223170450943757,-39.32587932878771,2
-7.222311339638066,-48.24279154411232,1
-7.221873290738942,-37.2561706673487,1
-7.221472586861492,-36.63432087540709,1
-7.220023546986817,-44.55558919863966,1
-7.218650909237443,-37.39916373741279,1
-7.217590033585305,-35.90832933166945,1
-7.216966977021895,-39.322405344717296,2
-7.216958744936218,-35.88635353719198,5
-7.216525259830253,-39.29711862698255,1
-7.216436682209008,-35.898859482514865,6
-7.216406120174292,-35.87325272745107,3
-7.212597269344982,-48.19746286149109,6
-7.210015534368635,-40.1383226385236,1
-7.209241574528204,-35.87778861740434,3
-7.2084546285520945,-35.87019420951736,2
-7.208087891795129,-35.92494200687646,2
-7.207693723337617,-39.30445664065565,2
-7.2060975488566035,-34.85544879206093,5
-7.205032277829035,-34.84242679447746,2
-7.204908007606673,-48.23335274930264,2
-7.204646535114509,-34.83798295322872,2
-7.20330937996993,-34.849807627531874,3
-7.201908,-39.320293500000005,5
-7.200925260955546,-48.2176968600826,1
-7.200730181887968,-34.88520522800217,1
-7.199286668366219,-37.927816932309874,1
-7.198938075795342,-39.31943129384031,2
-7.198815875899955,-48.20512478932415,3
-7.198068778202136,-34.86715604150439,2
-7.197808948439983,-48.2322932562768,1
-7.196802899629434,-48.20338798301388,4
-7.195989280673177,-48.21254008836878,3
-7.189831807174027,-48.20960717733223,2
-7.189300897615101,-48.22066439105105,1
-7.189082384012536,-48.21504725212428,2
-7.188528018700893,-48.19417917068584,1
-7.187416089541276,-39.73892550845259,3
-7.18574280745401,-48.21102815875621,3
-7.184781648135097,-34.906451899296314,1
-7.184321953568657,-34.84587277895136,4
-7.182497252293818,-34.871456545934564,4
-7.18227569786239,-34.89108170545753,1
-7.181313401322177,-34.85873782581551,1
-7.180554059120531,-34.88242913849615,1
-7.1794940465592685,-38.77925355434181,4
-7.178762006050675,-41.76456779969353,1
-7.178177231750257,-34.8975292209302,2
-7.17766658489014,-34.83200700082277,2
-7.176232619650633,-48.20483638363368,8
-7.175461120071454,-34.88217122656022,3
-7.173587346932892,-34.85758930099831,3
-7.171858445467096,-34.836934028449406,2
-7.169415650071921,-34.83790991980975,5
-7.166582104710261,-34.8634501947522,2
-7.166570159668693,-34.84785617973028,5
-7.16537798418829,-34.82916965306711,3
-7.163254143614539,-34.80034035874208,1
-7.1577073615364455,-34.8804300677347,3
-7.157376565641395,-34.83253336372553,13
-7.1552548287552575,-34.898299155981306,2
-7.15209141661366,-34.83820211212422,11
-7.15198054731953,-34.89182217346644,1
-7.151973654624534,-34.84781752830657,2
-7.151859844282361,-34.96347946232943,1
-7.147540843862363,-35.9614392526264,1
-7.143302999999946,-35.35303399999995,1
-7.141041890645741,-34.88702164793122,4
-7.140826037740241,-34.91349021288013,2
-7.1354726309630765,-34.85365712510845,3
-7.1340922938533655,-34.874858077100775,2
-7.133013965143998,-41.04114762788481,1
-7.13286951827377,-34.925421414871174,1
-7.131692231396082,-34.97569791978114,5
-7.131637979358836,-34.82528061818289,5
-7.127235618096831,-34.86676641978764,5
-7.12702238412487,-34.89131602039933,3
-7.126526540495079,-34.92352352733699,2
-7.124757457244169,-34.938196309610895,1
-7.123297631138561,-34.82665468220901,9
-7.122313509290822,-34.882015631138565,7
-7.122169999999926,-43.89074999999997,1
-7.1208703938433375,-34.85064641510408,2
-7.120710167638066,-34.85335872967277,3
-7.120363159587984,-34.83553316680133,7
-7.12001385040056,-34.90790378539592,3
-7.119528405679189,-34.83336265211002,4
-7.1171929278377215,-34.888963981822364,6
-7.115545623925199,-34.8557625,15
-7.113370709039359,-34.824672952487376,10
-7.113187518319255,-34.8398525026685,3
-7.113009226210328,-34.86325656523737,5
-7.112860135976188,-34.8486128018099,1
-7.107041818365912,-34.86848697792746,1
-7.105838479011172,-34.87643921170004,4
-7.105535130446073,-34.84279064501703,2
-7.104100400330701,-49.941492702113344,6
-7.103643359974634,-34.85683923105776,2
-7.101960317242725,-34.84236014348782,23
-7.100423962296867,-34.86299327119139,2
-7.096075292255764,-34.84555898834324,8
-7.095482349891182,-39.67880714316803,3
-7.09450476260754,-40.02886968732474,2
-7.094054066530962,-35.227660806664296,2
-7.093131234404113,-49.93943911689511,3
-7.09075180297714,-34.83692990306102,14
-7.090473663485301,-35.955275674223884,1
-7.086869326629029,-40.611345202736665,3
-7.086485108360601,-45.13758794640359,1
-7.080462338976808,-36.05824336229835,3
-7.080297767815511,-41.41679479664622,3
-7.08022859231703,-40.360595170994856,4
-7.077400026804777,-41.47074002518156,8
-7.076763985255019,-41.4721359549773,2
-7.076489674934629,-41.4655256851799,1
-7.074359265284382,-36.734532841839446,1
-7.071595668136049,-41.44259359939583,2
-7.062454676928897,-34.84178048112988,6
-7.060950708304503,-35.32048283184985,3
-7.060265930796496,-35.755396476341325,1
-7.057965665738178,-36.36214886437195,3
-7.05058135530406,-35.92508271458427,1
-7.049801910429333,-37.27613910728637,1
-7.040442368684398,-39.28064211589994,2
-7.040277516050829,-48.395679888788,1
-7.038870942170222,-37.28184148590845,8
-7.03751888381577,-34.84250243675925,5
-7.037427716533435,-35.62979886985079,1
-7.036262964535041,-55.41026891876317,5
-7.0290391027319865,-37.28397724452758,2
-7.024352881718226,-37.27856263881752,1
-7.019857137602968,-37.94396565599257,3
-7.019567227698031,-37.27659292824436,2
-7.01885408301656,-37.28096338237764,2
-7.014429343443029,-35.85691530081109,6
-7.0111733473162925,-42.12194744401073,6
-6.998786597235944,-39.7399246801677,2
-6.995476789966387,-41.1343915462374,1
-6.993058669252735,-36.711910988574765,2
-6.985232666438388,-34.829670608822624,1
-6.9666820403891,-35.70005660745292,2
-6.965790404406102,-35.797076394302934,1
-6.947982726422446,-35.54495800976266,2
-6.943564826457115,-41.32325130440952,1
-6.942080677233729,-38.9698728399367,3
-6.930678608954652,-34.868912391045335,1
-6.92810863725242,-37.09177706171182,1
-6.895225938871665,-38.56192119638417,11
-6.889693500000002,-37.724274,1
-6.873733280094592,-36.91189865386837,5
-6.873547139575402,-39.87269124814938,1
-6.872241667837374,-41.47649588805879,1
-6.86480093439425,-36.35301618037193,2
-6.852396675699216,-35.501359927112055,10
-6.833888219561676,-40.61187736751722,1
-6.826642386160112,-35.75993617605351,1
-6.825533064802394,-35.12509238324438,6
-6.815330025901819,-37.199816471318194,1
-6.809970277327546,-35.07364516396526,2
-6.7922113733265,-38.71914094680426,1
-6.791794185919147,-39.30021891805819,2
-6.788369298630233,-43.56278507622656,4
-6.786436598421727,-43.01441194832309,1
-6.782159294136806,-43.02021760889799,4
-6.781176871286787,-38.227600170957096,3
-6.779552570999954,-43.03075452499996,1
-6.778855163242818,-35.49639121542699,1
-6.774548977235152,-39.98777406829451,1
-6.773909621990003,-43.008443308004246,1
-6.771544674630059,-36.73584499356985,2
-6.770696090363477,-36.98940546893924,1
-6.767805037736034,-37.80071882007359,4
-6.765049042930655,-43.02825025138064,8
-6.764933117490468,-38.23140256673116,1
-6.764355784737281,-43.00822533104744,3
-6.761823539299049,-38.22622568534007,1
-6.75978155260848,-51.15110221328912,3
-6.758801389530435,-35.662465844020765,1
-6.7573309027322255,-36.46367781841733,1
-6.756439581398887,-38.22826951058397,2
-6.755386742362436,-38.96694518611535,2
-6.755011128517376,-35.63785855710437,5
-6.751356880784805,-51.06960485375688,5
-6.730283404876338,-36.053449073312834,1
-6.718979212776461,-35.26602567205188,1
-6.717623248925123,-37.20086870960221,1
-6.695727063715224,-35.53979824621589,1
-6.695371474512118,-36.66042073725605,4
-6.681411746869731,-40.083475621279845,1
-6.664958737391221,-41.7074620550988,1
-6.64230151629133,-51.9765421992332,8
-6.617943590143187,-38.09686620782328,1
-6.6075515216997855,-39.05980407922945,1
-6.599039698798513,-37.622882374370334,1
-6.597583049361235,-44.08840131909156,2
-6.5912759999999935,-36.78131025,3
-6.590710163510188,-37.91394109922627,1
-6.58137983492935,-38.59850318236325,1
-6.559555949427156,-47.44596393352771,3
-6.554600999999995,-36.59499225,1
-6.5537172728451445,-37.80556244897418,1
-6.550422363513983,-42.25350033156219,1
-6.549958603764686,-49.84652773962353,9
-6.538167753867774,-39.49550692249821,3
-6.536089543684674,-35.74425065533847,1
-6.524754957135611,-39.52579749887349,1
-6.519218113484912,-39.76744357824639,1
-6.519126741869719,-38.41503643884071,1
-6.50959390931356,-36.34990140757297,2
-6.494015953708633,-37.44918481392514,3
-6.489966289227173,-43.70020186566891,7
-6.4879374207635445,-35.285527564913814,1
-6.483656437688705,-36.14578588678153,3
-6.481642218164133,-44.1915894146052,2
-6.477384719479825,-35.43210226927958,3
-6.469114790855111,-37.094479370604446,10
-6.4675646637337,-35.94704134809741,1
-6.463947222435493,-47.056036299101095,1
-6.461630499098635,-38.17982260466596,1
-6.4575497978493965,-36.20075397642021,1
-6.451169020717527,-36.87813781706785,1
-6.45076898850479,-41.92298820120746,2
-6.4479960645914485,-48.86838487903216,1
-6.438178995948138,-36.6373611791936,1
-6.4364449446840055,-35.217733313910585,1
-6.435558596813665,-46.18935556037582,1
-6.432787966184797,-43.98397756418246,3
-6.417552199934386,-35.70414243368328,2
-6.415294198340962,-48.53671181405055,3
-6.401974578815285,-36.45218500662023,2
-6.399482171298861,-38.01853582557377,2
-6.398906499205076,-38.860041368109655,8
-6.396218999999991,-41.73503400000001,4
-6.395036818597437,-35.594669364232075,1
-6.3798659151622745,-37.82503164805101,1
-6.378062163404886,-37.35043814290155,1
-6.375691732844389,-48.07020541434753,1
-6.372217218070637,-39.29746252311102,2
-6.3710424150485485,-39.3013761536061,3
-6.37025881458125,-39.290263823212776,1
-6.360208523390892,-39.29484034083242,8
-6.351909289510704,-37.75181651385692,6
-6.349730069419711,-47.38705074579457,2
-6.34967290425052,-37.49767072749323,1
-6.3289000055109454,-40.154823446386686,2
-6.319734352766079,-35.07882974665532,1
-6.318940925413076,-47.43493226202539,7
-6.31561706083793,-35.71158345602781,1
-6.314901106875346,-38.28438178864052,1
-6.309088318250673,-35.48321304354775,1
-6.294895929599387,-38.16084105283253,1
-6.268264659883578,-35.208638083748546,3
-6.26186922555314,-38.44276186123267,1
-6.259081452175941,-36.51768110549936,7
-6.252816380707373,-39.19933766893757,2
-6.249830263775127,-42.85098995177482,1
-6.2472834287083066,-38.91596633550679,2
-6.244871136319324,-38.91402427412652,1
-6.236814853563464,-41.42145634201006,2
-6.231369044510069,-36.0208031553571,4
-6.229094459871338,-35.04866212429597,1
-6.227942829611587,-42.6850333814357,6
-6.220778899630579,-57.76445312607956,1
-6.217969669646679,-36.68329799368687,2
-6.2173453677612445,-38.49246449581689,4
-6.215352260250222,-37.886114523580304,1
-6.213538994662398,-40.69680563850505,4
-6.206699717170034,-38.29467861977069,1
-6.178447458876508,-43.779414406441774,1
-6.171727957981416,-47.36838552579784,2
-6.1606358705985445,-37.843429134005255,1
-6.157758437798741,-37.76681682352295,1
-6.134856231862349,-39.87751390851306,3
-6.124925214346815,-36.81297202901485,1
-6.122106000000002,-35.475278930623794,1
-6.10752907461681,-35.91378340816983,1
-6.101156413122767,-38.20456609038299,9
-6.100655942058896,-49.839282420791136,4
-6.099398136901353,-37.64248340479982,3
-6.095652177180099,-36.46932952430724,2
-6.095436548034048,-39.4520284644102,7
-6.08873643301195,-37.91078475749865,2
-6.086618846363077,-38.12632299997528,1
-6.0858180000000015,-49.89855149999999,27
-6.079277221816363,-37.51449013025185,1
-6.077273522568192,-35.234705819817385,3
-6.075874808145999,-42.73595617651903,1
-6.068178629355145,-35.33334394224518,1
-6.050648037721723,-38.46417028725955,3
-6.047601112442655,-35.42757896290609,1
-6.040742644180323,-44.23870552037664,3
-6.040511007423874,-37.02512580873324,4
-6.030918985604263,-38.35019598239988,1
-6.02837434793123,-37.99270910154039,2
-6.017242851457975,-37.40831764984784,1
-6.0172220521563125,-40.295587545674586,10
-6.001245000000001,-35.870543999999995,1
-5.993617860369138,-37.94583853785594,1
-5.989215443963154,-36.41210259454984,1
-5.973865109612069,-36.07496531096121,1
-5.952350847090686,-35.163267992264984,1
-5.9436661927139545,-35.28806675811265,1
-5.936894999999999,-37.9507545,1
-5.9308391183484455,-35.27121894756442,1
-5.930644006769433,-35.26385529939677,5
-5.929342367655228,-35.25262176236841,1
-5.927516251159276,-35.27819520366996,3
-5.926805999999994,-35.204701499999985,6
-5.909983102982712,-35.26737961888273,2
-5.90980419045916,-35.27451989434138,1
-5.9001659728795,-35.760524660924204,2
-5.8875930915042165,-42.62470917378938,2
-5.885825448237058,-35.17532698765074,7
-5.884427610653892,-38.609923946730525,5
-5.882265699889063,-35.180498774916785,3
-5.882257292719153,-35.2040340366164,16
-5.881441159328048,-35.21463493603012,4
-5.880602999999944,-39.25053349999996,2
-5.879912620728525,-35.198639131329614,5
-5.879141145328188,-35.20142316133947,2
-5.879064163431219,-35.251512399442134,2
-5.878159610507247,-46.70255418847043,1
-5.877772274940695,-35.21715973245594,14
-5.871662024986956,-35.18695259963072,1
-5.87077334110451,-35.20888722814357,9
-5.868729586184966,-35.19870162808015,1
-5.864338395606093,-35.18923476586273,10
-5.862482865420898,-35.344513728787064,5
-5.8589472881008176,-35.24596161172017,6
-5.856259499999994,-35.23363875000001,3
-5.854324390501519,-35.25100695155527,2
-5.854156890572108,-35.20066504951776,3
-5.851241769086473,-35.207529631975284,7
-5.8511188710616,-35.21889776741765,2
-5.8450761509896445,-35.2423493336027,4
-5.842366443729049,-37.997856959808814,2
-5.84076151578525,-35.692963484542844,1
-5.838360454065439,-35.215977263806344,2
-5.833237787328495,-42.633322625198936,1
-5.8331894727598455,-35.21431166010473,8
-5.832762883432376,-35.206586172629706,3
-5.827293586733219,-35.23394994393788,3
-5.825074358589647,-35.20160270774423,5
-5.823806150301517,-35.552830968995934,2
-5.823181974444901,-35.262565461667336,2
-5.821763950602985,-35.23997662254023,5
-5.818950827370276,-35.21633146433722,6
-5.818367879674888,-44.224600493904205,1
-5.816017430456123,-35.203077730253355,9
-5.815326063742324,-35.22682592367573,2
-5.814610428046795,-46.1428008686233,5
-5.814439379569151,-35.2484441996436,1
-5.81126947465788,-38.30429410506842,2
-5.810642387044395,-35.21847412749212,10
-5.8093109264527465,-35.23304583166944,2
-5.808972243869418,-36.882078784037176,1
-5.807195823539833,-35.21700199810876,2
-5.805773748542904,-35.20521553205609,5
-5.805179786956451,-35.22627096003573,1
-5.805061455479495,-35.20215321197441,4
-5.804155310502686,-35.226950726191,1
-5.802837618373424,-35.20164321098454,10
-5.801141999999945,-37.98702349999997,1
-5.801016329339574,-37.56153059735327,3
-5.800559887875781,-35.211296723844406,3
-5.791867253372282,-38.06058969394825,2
-5.790382794621691,-35.19527154815625,4
-5.784737971694812,-35.2054456090658,7
-5.777433114425645,-35.19838374195184,1
-5.771786948669197,-35.19659039060018,1
-5.769769746321206,-35.20264706466045,3
-5.768009374974083,-35.27216035035842,1
-5.767733285303072,-35.275466808694375,4
-5.763303369114572,-35.28865106845092,1
-5.763278697965227,-35.27138207422215,1
-5.763066894252424,-35.25732863336026,3
-5.760520566141271,-35.27974187776145,5
-5.756856789341571,-35.248755803220035,3
-5.756760534882758,-35.25040032093871,3
-5.755556011656766,-35.257401838190304,1
-5.755245271372925,-35.28144641278807,2
-5.754015250908833,-35.26195337662306,1
-5.753601000000003,-35.22556800000001,4
-5.750633421641003,-35.29546815160252,2
-5.750386648075452,-35.24546581626178,1
-5.7496363636049255,-35.26195558181398,1
-5.748645823763596,-35.25552246779968,3
-5.743603396218269,-39.62750916108009,1
-5.735338840392046,-35.24790148261556,2
-5.732816479600671,-35.26880880904841,2
-5.732380745852486,-39.00768488122127,2
-5.731944263277522,-44.15161615159562,3
-5.731418787757489,-35.232098290265775,3
-5.729643744099497,-35.25485522078598,1
-5.727435856793125,-35.2609452039794,1
-5.705777547533375,-35.29998432943852,2
-5.684905394543333,-43.11414486203611,1
-5.676624388957239,-39.19347280507557,2
-5.67250868145745,-36.60113737007725,1
-5.660320359662493,-37.79926594271187,3
-5.655589947870239,-48.124299952552654,5
-5.643029999999946,-47.70049849999995,2
-5.642543198675307,-37.26170322514053,3
-5.639049125866332,-35.4262127150925,2
-5.5918659189308935,-47.01682357765065,1
-5.587191214340284,-39.37196455656805,4
-5.575405522903156,-36.92336238529808,2
-5.573837987577579,-44.38433463702893,2
-5.543855408138683,-47.47252465271625,4
-5.538420691872226,-48.73243102939585,1
-5.537010511672465,-35.820928513987035,2
-5.534573388001832,-40.772615388001824,3
-5.534159128117241,-47.47294602300849,8
-5.531485401912745,-47.47287779349633,7
-5.521744400051782,-43.20150832530102,1
-5.5216619960396125,-47.48759765043511,7
-5.521374746990354,-47.49423698074503,2
-5.520457245470628,-38.27143100905873,3
-5.520219554106911,-47.47571976662766,1
-5.518235999999945,-37.71707749999996,1
-5.51617802489586,-47.48000662042198,4
-5.514189711674767,-47.488606171433496,4
-5.508554017485669,-45.23964287233554,7
-5.502728385672942,-41.32488129445539,2
-5.491813762145099,-47.48563000484808,3
-5.473586148014865,-47.89170459982213,1
-5.456150082476605,-37.51558672566195,1
-5.454198345311539,-39.71339242921965,2
-5.453583981678744,-38.46299838290441,1
-5.450650432159658,-47.40242449487213,5
-5.409658556365997,-42.64681246377987,1
-5.395737737391552,-47.81029455314858,1
-5.388488478532032,-40.30870099404063,1
-5.374055115814222,-49.12458202766019,4
-5.368477422821673,-48.54089711644534,1
-5.368316562823011,-49.1067542993694,9
-5.367055329732242,-49.12499133553474,1
-5.365853894207904,-49.11610153162093,1
-5.362614999999948,-49.08668118399999,3
-5.357335382681001,-36.12286110428356,1
-5.353072316710489,-49.13888412675671,3
-5.348416146464271,-49.09941596806052,1
-5.347238223978726,-42.67879490463176,1
-5.337916975862425,-36.83541050152537,2
-5.326019921994964,-44.24751052708966,1
-5.3218992707087605,-41.5517296208376,2
-5.314551212135491,-48.22625249999999,1
-5.300622587702005,-38.92089896010024,1
-5.288118655826027,-44.49006344486956,11
-5.287950697859619,-36.76305719547753,8
-5.260622485492328,-36.72318057435693,2
-5.24424427677554,-38.126194423377136,1
-5.218549241565457,-37.34056676909581,7
-5.208624251981083,-37.36062625567413,1
-5.206258589915501,-37.35577140717104,3
-5.20308505556572,-37.33906047500442,3
-5.201972213254467,-39.28612031073634,6
-5.200279885093419,-37.30918462628468,2
-5.193675667996122,-37.34078669382569,3
-5.191711785145541,-37.34618324560507,1
-5.188160296958005,-37.33664424775585,3
-5.18792499999995,-42.73699868399996,2
-5.187689560662522,-42.7604257456992,1
-5.183114566410051,-40.67108966301656,9
-5.182039078634101,-37.34269565693975,2
-5.181968721312831,-37.36661049279753,2
-5.177680745157708,-37.34448048875059,3
-5.17750499999994,-42.775349812999934,1
-5.176495554903848,-42.78859627435691,4
-5.1707638883269045,-37.32973869130278,1
-5.169768579755954,-47.78546129086244,1
-5.166073596078908,-37.359358403921085,3
-5.160479534724668,-42.77717355714906,3
-5.156979203282784,-44.300440289405046,1
-5.15675587699766,-38.09339540715893,11
-5.156345013342704,-37.361589497823736,1
-5.144050425009763,-42.79041504771159,3
-5.1402805124721125,-42.77710503539964,2
